192.168.206.1, 2013-11-06 21:56:17, GET, /, HTTP/1.1, 303, 0.002425
192.168.206.1, 2013-11-06 22:04:14, GET, /admin/static/_2.7.3/js/jquery.js, HTTP/1.1, 200, 0.002478
192.168.206.1, 2013-11-06 22:04:14, GET, /admin/static/_2.7.3/js/web2py.js, HTTP/1.1, 200, 0.001304
192.168.206.1, 2013-11-06 22:04:14, GET, /admin/static/js/bootstrap.min.js, HTTP/1.1, 200, 0.002805
192.168.206.1, 2013-11-06 22:04:14, GET, /admin/static/_2.7.3/js/calendar.js, HTTP/1.1, 200, 0.002014
192.168.206.1, 2013-11-06 22:04:14, GET, /favicon.ico, HTTP/1.1, 400, 0.000247
192.168.206.1, 2013-11-06 22:04:21, POST, /admin/wizard/index, HTTP/1.1, 200, 0.068415
192.168.206.1, 2013-11-06 22:04:21, GET, /favicon.ico, HTTP/1.1, 400, 0.000285
192.168.206.1, 2013-11-06 22:04:44, POST, /admin/wizard/index, HTTP/1.1, 303, 0.064673
192.168.206.1, 2013-11-06 22:04:44, GET, /admin/wizard/step1, HTTP/1.1, 200, 0.034571
192.168.206.1, 2013-11-06 22:04:45, GET, /admin/static/_2.7.3/plugin_multiselect/switch.png, HTTP/1.1, 200, 0.001838
192.168.206.1, 2013-11-06 22:04:45, GET, /favicon.ico, HTTP/1.1, 400, 0.000503
192.168.206.1, 2013-11-06 22:06:01, POST, /admin/wizard/step1, HTTP/1.1, 303, 0.061704
192.168.206.1, 2013-11-06 22:06:02, GET, /admin/wizard/step2/, HTTP/1.1, 200, 0.031344
192.168.206.1, 2013-11-06 22:06:02, GET, /favicon.ico, HTTP/1.1, 400, 0.000289
192.168.206.1, 2013-11-06 22:06:14, POST, /admin/wizard/step2/, HTTP/1.1, 303, 0.054249
192.168.206.1, 2013-11-06 22:06:15, GET, /admin/wizard/step3/0/, HTTP/1.1, 200, 0.031453
192.168.206.1, 2013-11-06 22:06:15, GET, /favicon.ico, HTTP/1.1, 400, 0.000256
192.168.206.1, 2013-11-06 22:06:17, POST, /admin/wizard/step3/0/, HTTP/1.1, 303, 0.058765
192.168.206.1, 2013-11-06 22:06:17, GET, /admin/wizard/step4/, HTTP/1.1, 200, 0.029339
192.168.206.1, 2013-11-06 22:06:17, GET, /favicon.ico, HTTP/1.1, 400, 0.000299
192.168.206.1, 2013-11-06 22:06:19, POST, /admin/wizard/step4/, HTTP/1.1, 303, 0.058017
192.168.206.1, 2013-11-06 22:06:19, GET, /admin/wizard/step5/0/, HTTP/1.1, 200, 0.030118
192.168.206.1, 2013-11-06 22:06:19, GET, /favicon.ico, HTTP/1.1, 400, 0.000271
192.168.206.1, 2013-11-06 22:06:23, POST, /admin/wizard/step5/0/, HTTP/1.1, 303, 0.054904
192.168.206.1, 2013-11-06 22:06:23, GET, /admin/wizard/step5/1/, HTTP/1.1, 200, 0.049309
192.168.206.1, 2013-11-06 22:06:23, GET, /favicon.ico, HTTP/1.1, 400, 0.000261
192.168.206.1, 2013-11-06 22:06:25, POST, /admin/wizard/step5/1/, HTTP/1.1, 303, 0.059895
192.168.206.1, 2013-11-06 22:06:25, GET, /admin/wizard/step6/, HTTP/1.1, 200, 0.030644
192.168.206.1, 2013-11-06 22:06:25, GET, /favicon.ico, HTTP/1.1, 400, 0.000281
192.168.206.1, 2013-11-06 22:06:29, POST, /admin/wizard/step6/, HTTP/1.1, 303, 0.319445
192.168.206.1, 2013-11-06 22:06:29, GET, /admin/wizard/generated, HTTP/1.1, 200, 0.030919
192.168.206.1, 2013-11-06 22:06:31, GET, /fflock_admin/default/index, HTTP/1.1, 200, 1.289565
192.168.206.1, 2013-11-06 22:06:31, GET, /fflock_admin/static/js/modernizr.custom.js, HTTP/1.1, 200, 0.002488
192.168.206.1, 2013-11-06 22:06:31, GET, /fflock_admin/static/css/web2py.css, HTTP/1.1, 200, 0.002194
192.168.206.1, 2013-11-06 22:06:31, GET, /fflock_admin/static/css/bootstrap.min.css, HTTP/1.1, 200, 0.002389
192.168.206.1, 2013-11-06 22:06:31, GET, /fflock_admin/static/css/calendar.css, HTTP/1.1, 200, 0.001746
192.168.206.1, 2013-11-06 22:06:31, GET, /fflock_admin/static/css/web2py_bootstrap.css, HTTP/1.1, 200, 0.002974
192.168.206.1, 2013-11-06 22:06:31, GET, /fflock_admin/static/css/bootstrap-responsive.min.css, HTTP/1.1, 200, 0.001357
192.168.206.1, 2013-11-06 22:06:31, GET, /fflock_admin/static/js/calendar.js, HTTP/1.1, 200, 0.001335
192.168.206.1, 2013-11-06 22:06:31, GET, /fflock_admin/static/js/web2py_bootstrap.js, HTTP/1.1, 200, 0.001836
192.168.206.1, 2013-11-06 22:06:31, GET, /fflock_admin/static/js/bootstrap.min.js, HTTP/1.1, 200, 0.003768
192.168.206.1, 2013-11-06 22:06:31, GET, /fflock_admin/static/js/share.js, HTTP/1.1, 200, 0.001243
192.168.206.1, 2013-11-06 22:06:31, GET, /fflock_admin/static/js/web2py.js, HTTP/1.1, 200, 0.001892
192.168.206.1, 2013-11-06 22:06:31, GET, /fflock_admin/static/js/jquery.js, HTTP/1.1, 200, 0.006964
192.168.206.1, 2013-11-06 22:06:31, GET, /fflock_admin/static/images/twitter.png, HTTP/1.1, 200, 0.003040
192.168.206.1, 2013-11-06 22:06:31, GET, /fflock_admin/static/images/facebook.png, HTTP/1.1, 200, 0.001730
192.168.206.1, 2013-11-06 22:06:31, GET, /fflock_admin/static/images/gplus-32.png, HTTP/1.1, 200, 0.002852
192.168.206.1, 2013-11-06 22:06:31, GET, /favicon.ico, HTTP/1.1, 400, 0.000240
192.168.206.1, 2013-11-06 22:06:40, GET, /fflock_admin/default/index, HTTP/1.1, 200, 0.049161
192.168.206.1, 2013-11-06 22:06:40, GET, /fflock_admin/static/images/favicon.ico, HTTP/1.1, 200, 0.001774
192.168.206.1, 2013-11-06 22:06:44, GET, /fflock_admin/default/index, HTTP/1.1, 200, 0.032094
192.168.206.1, 2013-11-06 22:06:46, GET, /admin/wizard/generated, HTTP/1.1, 200, 0.068726
192.168.206.1, 2013-11-06 22:06:46, GET, /fflock_admin/default/index, HTTP/1.1, 200, 0.027953
192.168.206.1, 2013-11-06 22:06:46, GET, /favicon.ico, HTTP/1.1, 400, 0.000261
192.168.206.1, 2013-11-06 22:06:50, GET, /fflock_admin/appadmin/index, HTTP/1.1, 200, 0.064859
192.168.206.1, 2013-11-06 22:06:53, GET, /fflock_admin/appadmin/select/db, HTTP/1.1, 200, 0.069704
192.168.206.1, 2013-11-06 22:06:55, GET, /fflock_admin/appadmin/index, HTTP/1.1, 200, 0.070974
192.168.206.1, 2013-11-06 22:06:56, GET, /admin/wizard/generated, HTTP/1.1, 200, 0.067487
192.168.206.1, 2013-11-06 22:06:56, GET, /fflock_admin/default/index, HTTP/1.1, 200, 0.026597
192.168.206.1, 2013-11-06 22:06:56, GET, /favicon.ico, HTTP/1.1, 400, 0.000264
192.168.206.1, 2013-11-06 22:06:58, GET, /admin/default/design/fflock_admin, HTTP/1.1, 200, 0.164776
192.168.206.1, 2013-11-06 22:06:58, GET, /admin/static/images/search.png, HTTP/1.1, 200, 0.003097
192.168.206.1, 2013-11-06 22:06:58, GET, /admin/static/images/help.png, HTTP/1.1, 200, 0.002858
192.168.206.1, 2013-11-06 22:06:58, GET, /admin/static/images/test_icon.png, HTTP/1.1, 200, 0.002094
192.168.206.1, 2013-11-06 22:06:58, GET, /admin/static/images/delete_icon.png, HTTP/1.1, 200, 0.001696
192.168.206.1, 2013-11-06 22:06:58, GET, /favicon.ico, HTTP/1.1, 400, 0.000253
192.168.206.1, 2013-11-06 22:07:04, GET, /admin/default/site, HTTP/1.1, 200, 0.078985
192.168.206.1, 2013-11-06 22:07:04, GET, /favicon.ico, HTTP/1.1, 400, 0.000273
192.168.206.1, 2013-11-06 22:07:04, GET, /favicon.ico, HTTP/1.1, 400, 0.000272
192.168.206.1, 2013-11-06 22:07:04, GET, /favicon.ico, HTTP/1.1, 400, 0.000306
192.168.206.1, 2013-11-06 22:07:04, GET, /favicon.ico, HTTP/1.1, 400, 0.000171
192.168.206.1, 2013-11-06 22:07:05, GET, /favicon.ico, HTTP/1.1, 400, 0.000301
192.168.206.1, 2013-11-06 22:07:05, GET, /favicon.ico, HTTP/1.1, 400, 0.000596
192.168.206.1, 2013-11-06 22:07:07, GET, /fflock_admin/default/index, HTTP/1.1, 200, 0.029761
192.168.206.1, 2013-11-06 22:07:18, GET, /, HTTP/1.1, 303, 0.001164
192.168.206.1, 2013-11-06 22:07:18, GET, /welcome/default/index, HTTP/1.1, 200, 0.029046
192.168.206.1, 2013-11-06 22:07:18, GET, /welcome/static/js/modernizr.custom.js, HTTP/1.1, 200, 0.001866
192.168.206.1, 2013-11-06 22:07:18, GET, /welcome/static/css/calendar.css, HTTP/1.1, 200, 0.001880
192.168.206.1, 2013-11-06 22:07:18, GET, /welcome/static/css/bootstrap.min.css, HTTP/1.1, 200, 0.001231
192.168.206.1, 2013-11-06 22:07:18, GET, /welcome/static/css/web2py_bootstrap.css, HTTP/1.1, 200, 0.001410
192.168.206.1, 2013-11-06 22:07:18, GET, /welcome/static/css/bootstrap-responsive.min.css, HTTP/1.1, 200, 0.001568
192.168.206.1, 2013-11-06 22:07:18, GET, /welcome/static/css/web2py.css, HTTP/1.1, 200, 0.002531
192.168.206.1, 2013-11-06 22:07:18, GET, /welcome/static/js/calendar.js, HTTP/1.1, 200, 0.001171
192.168.206.1, 2013-11-06 22:07:18, GET, /welcome/static/js/bootstrap.min.js, HTTP/1.1, 200, 0.001454
192.168.206.1, 2013-11-06 22:07:18, GET, /welcome/static/js/share.js, HTTP/1.1, 200, 0.001219
192.168.206.1, 2013-11-06 22:07:18, GET, /welcome/static/js/jquery.js, HTTP/1.1, 200, 0.002030
192.168.206.1, 2013-11-06 22:07:18, GET, /welcome/static/js/web2py_bootstrap.js, HTTP/1.1, 200, 0.001887
192.168.206.1, 2013-11-06 22:07:18, GET, /welcome/static/js/web2py.js, HTTP/1.1, 200, 0.001172
192.168.206.1, 2013-11-06 22:07:18, GET, /welcome/static/images/twitter.png, HTTP/1.1, 200, 0.002602
192.168.206.1, 2013-11-06 22:07:18, GET, /welcome/static/images/facebook.png, HTTP/1.1, 200, 0.001837
192.168.206.1, 2013-11-06 22:07:18, GET, /welcome/static/images/gplus-32.png, HTTP/1.1, 200, 0.003363
192.168.206.1, 2013-11-06 22:07:24, GET, /admin/default/site, HTTP/1.1, 200, 0.099103
192.168.206.1, 2013-11-06 22:07:24, GET, /favicon.ico, HTTP/1.1, 400, 0.000263
192.168.206.1, 2013-11-06 22:07:24, GET, /favicon.ico, HTTP/1.1, 400, 0.000236
192.168.206.1, 2013-11-06 22:07:24, GET, /favicon.ico, HTTP/1.1, 400, 0.000225
192.168.206.1, 2013-11-06 22:07:24, GET, /favicon.ico, HTTP/1.1, 400, 0.000173
192.168.206.1, 2013-11-06 22:07:24, GET, /favicon.ico, HTTP/1.1, 400, 0.000274
192.168.206.1, 2013-11-06 22:07:24, GET, /favicon.ico, HTTP/1.1, 400, 0.000417
192.168.206.1, 2013-11-06 22:07:24, GET, /favicon.ico, HTTP/1.1, 400, 0.000550
192.168.206.1, 2013-11-06 22:07:26, GET, /welcome/default/index, HTTP/1.1, 200, 0.041343
192.168.206.1, 2013-11-06 22:07:28, GET, /admin/default/design/welcome, HTTP/1.1, 200, 0.155445
192.168.206.1, 2013-11-06 22:07:29, GET, /favicon.ico, HTTP/1.1, 400, 0.000274
192.168.206.1, 2013-11-06 22:07:33, GET, /admin/default/edit/welcome/models/db.py, HTTP/1.1, 200, 0.085957
192.168.206.1, 2013-11-06 22:07:33, GET, /admin/static/_2.7.3/codemirror/theme/web2py.css, HTTP/1.1, 200, 0.002261
192.168.206.1, 2013-11-06 22:07:33, GET, /admin/static/_2.7.3/codemirror/lib/codemirror.css, HTTP/1.1, 200, 0.006861
192.168.206.1, 2013-11-06 22:07:33, GET, /admin/static/_2.7.3/codemirror/addon/hint/show-hint.css, HTTP/1.1, 200, 0.003525
192.168.206.1, 2013-11-06 22:07:33, GET, /admin/static/_2.7.3/codemirror/addon/edit/matchbrackets.js, HTTP/1.1, 200, 0.002177
192.168.206.1, 2013-11-06 22:07:33, GET, /admin/static/_2.7.3/codemirror/addon/edit/closetag.js, HTTP/1.1, 200, 0.001970
192.168.206.1, 2013-11-06 22:07:33, GET, /admin/static/_2.7.3/codemirror/mode/xml/xml.js, HTTP/1.1, 200, 0.002554
192.168.206.1, 2013-11-06 22:07:33, GET, /admin/static/_2.7.3/codemirror/mode/python/python.js, HTTP/1.1, 200, 0.002523
192.168.206.1, 2013-11-06 22:07:33, GET, /admin/static/_2.7.3/codemirror/mode/htmlmixed/htmlmixed.js, HTTP/1.1, 200, 0.002314
192.168.206.1, 2013-11-06 22:07:33, GET, /admin/static/_2.7.3/codemirror/mode/javascript/javascript.js, HTTP/1.1, 200, 0.005590
192.168.206.1, 2013-11-06 22:07:33, GET, /admin/static/_2.7.3/codemirror/addon/hint/show-hint.js, HTTP/1.1, 200, 0.002491
192.168.206.1, 2013-11-06 22:07:33, GET, /admin/static/_2.7.3/codemirror/addon/search/search.js, HTTP/1.1, 200, 0.002206
192.168.206.1, 2013-11-06 22:07:33, GET, /admin/static/_2.7.3/codemirror/addon/hint/python-hint.js, HTTP/1.1, 200, 0.001510
192.168.206.1, 2013-11-06 22:07:33, GET, /admin/static/_2.7.3/codemirror/mode/css/css.js, HTTP/1.1, 200, 0.006166
192.168.206.1, 2013-11-06 22:07:33, GET, /admin/static/_2.7.3/codemirror/lib/codemirror.js, HTTP/1.1, 200, 0.002241
192.168.206.1, 2013-11-06 22:07:33, GET, /admin/static/_2.7.3/codemirror/addon/search/searchcursor.js, HTTP/1.1, 200, 0.003670
192.168.206.1, 2013-11-06 22:07:33, GET, /admin/static/_2.7.3/codemirror/addon/dialog/dialog.css, HTTP/1.1, 200, 0.002144
192.168.206.1, 2013-11-06 22:07:33, GET, /admin/static/_2.7.3/codemirror/addon/edit/trailingspace.js, HTTP/1.1, 200, 0.001891
192.168.206.1, 2013-11-06 22:07:33, GET, /admin/static/_2.7.3/codemirror/addon/dialog/dialog.js, HTTP/1.1, 200, 0.007954
192.168.206.1, 2013-11-06 22:07:33, GET, /admin/static/css/typeahead.js-bootstrap.css, HTTP/1.1, 200, 0.001941
192.168.206.1, 2013-11-06 22:07:33, GET, /admin/static/_2.7.3/codemirror/addon/display/fullscreen.css, HTTP/1.1, 200, 0.005470
192.168.206.1, 2013-11-06 22:07:33, GET, /admin/static/css/web2py-codemirror.css, HTTP/1.1, 200, 0.005039
192.168.206.1, 2013-11-06 22:07:33, GET, /admin/static/_2.7.3/codemirror/emmet.min.js, HTTP/1.1, 200, 0.001167
192.168.206.1, 2013-11-06 22:07:33, GET, /admin/static/js/ajax_editor.js, HTTP/1.1, 200, 0.002801
192.168.206.1, 2013-11-06 22:07:33, GET, /admin/static/_2.7.3/codemirror/addon/selection/active-line.js, HTTP/1.1, 200, 0.008499
192.168.206.1, 2013-11-06 22:07:33, GET, /admin/static/_2.7.3/js/hogan-2.0.0.js, HTTP/1.1, 200, 0.001603
192.168.206.1, 2013-11-06 22:07:33, GET, /admin/static/_2.7.3/codemirror/addon/display/fullscreen.js, HTTP/1.1, 200, 0.001650
192.168.206.1, 2013-11-06 22:07:33, GET, /admin/static/_2.7.3/js/typeahead.min.js, HTTP/1.1, 200, 0.001914
192.168.206.1, 2013-11-06 22:07:33, GET, /admin/static/_2.7.3/images/files_toggle.png, HTTP/1.1, 200, 0.003063
192.168.206.1, 2013-11-06 22:07:33, GET, /admin/static/_2.7.3/images/glyphicons-halflings.png, HTTP/1.1, 200, 0.001521
192.168.206.1, 2013-11-06 22:07:33, GET, /admin/default/edit/welcome/models/db.py, HTTP/1.1, 200, 0.042709
192.168.206.1, 2013-11-06 22:07:33, GET, /admin/static/images/save_icon.png, HTTP/1.1, 200, 0.001349
192.168.206.1, 2013-11-06 22:07:33, POST, /admin/debug/list_breakpoints, HTTP/1.1, 200, 0.084356
192.168.206.1, 2013-11-06 22:07:33, GET, /favicon.ico, HTTP/1.1, 400, 0.000264
192.168.206.1, 2013-11-06 22:07:43, GET, /admin/default/design/welcome, HTTP/1.1, 200, 0.148734
192.168.206.1, 2013-11-06 22:07:43, GET, /favicon.ico, HTTP/1.1, 400, 0.000276
192.168.206.1, 2013-11-06 22:07:45, GET, /admin/default/index, HTTP/1.1, 303, 0.055627
192.168.206.1, 2013-11-06 22:07:45, GET, /admin/default/site, HTTP/1.1, 200, 0.041730
192.168.206.1, 2013-11-06 22:07:45, GET, /favicon.ico, HTTP/1.1, 400, 0.000370
192.168.206.1, 2013-11-06 22:07:45, GET, /favicon.ico, HTTP/1.1, 400, 0.000359
192.168.206.1, 2013-11-06 22:07:45, GET, /favicon.ico, HTTP/1.1, 400, 0.000241
192.168.206.1, 2013-11-06 22:07:45, GET, /favicon.ico, HTTP/1.1, 400, 0.000321
192.168.206.1, 2013-11-06 22:07:46, GET, /favicon.ico, HTTP/1.1, 400, 0.000257
192.168.206.1, 2013-11-06 22:07:46, GET, /favicon.ico, HTTP/1.1, 400, 0.000336
192.168.206.1, 2013-11-06 22:07:46, GET, /favicon.ico, HTTP/1.1, 400, 0.000735
192.168.206.1, 2013-11-06 22:07:55, POST, /admin/default/enable/welcome, HTTP/1.1, 200, 0.067704
192.168.206.1, 2013-11-06 22:07:57, POST, /admin/default/enable/examples, HTTP/1.1, 200, 0.063893
192.168.206.1, 2013-11-06 22:08:02, GET, /, HTTP/1.1, 303, 0.003241
192.168.206.1, 2013-11-06 22:08:02, GET, /welcome/default/index, HTTP/1.1, 503, 0.001287
192.168.206.1, 2013-11-06 22:08:02, GET, /favicon.ico, HTTP/1.1, 400, 0.000238
192.168.206.1, 2013-11-06 22:08:06, GET, /, HTTP/1.1, 303, 0.003100
192.168.206.1, 2013-11-06 22:08:06, GET, /welcome/default/index, HTTP/1.1, 503, 0.001853
192.168.206.1, 2013-11-06 22:08:06, GET, /favicon.ico, HTTP/1.1, 400, 0.000296
192.168.206.1, 2013-11-06 22:08:08, GET, /admin/default/site, HTTP/1.1, 200, 0.088644
192.168.206.1, 2013-11-06 22:08:08, GET, /favicon.ico, HTTP/1.1, 400, 0.000412
192.168.206.1, 2013-11-06 22:08:08, GET, /favicon.ico, HTTP/1.1, 400, 0.000320
192.168.206.1, 2013-11-06 22:08:08, GET, /favicon.ico, HTTP/1.1, 400, 0.000239
192.168.206.1, 2013-11-06 22:08:08, GET, /favicon.ico, HTTP/1.1, 400, 0.000345
192.168.206.1, 2013-11-06 22:08:08, GET, /favicon.ico, HTTP/1.1, 400, 0.000249
192.168.206.1, 2013-11-06 22:08:09, GET, /favicon.ico, HTTP/1.1, 400, 0.000291
192.168.206.1, 2013-11-06 22:08:21, GET, /admin/default/site, HTTP/1.1, 200, 0.080032
192.168.206.1, 2013-11-06 22:08:21, GET, /favicon.ico, HTTP/1.1, 400, 0.000366
192.168.206.1, 2013-11-06 22:08:21, GET, /favicon.ico, HTTP/1.1, 400, 0.000245
192.168.206.1, 2013-11-06 22:08:22, GET, /favicon.ico, HTTP/1.1, 400, 0.000280
192.168.206.1, 2013-11-06 22:08:22, GET, /favicon.ico, HTTP/1.1, 400, 0.000241
192.168.206.1, 2013-11-06 22:08:23, GET, /admin/default/site, HTTP/1.1, 200, 0.082903
192.168.206.1, 2013-11-06 22:08:23, GET, /favicon.ico, HTTP/1.1, 400, 0.000278
192.168.206.1, 2013-11-06 22:08:23, GET, /favicon.ico, HTTP/1.1, 400, 0.000253
192.168.206.1, 2013-11-06 22:08:23, GET, /favicon.ico, HTTP/1.1, 400, 0.000483
192.168.206.1, 2013-11-06 22:08:23, GET, /favicon.ico, HTTP/1.1, 400, 0.000856
192.168.206.1, 2013-11-06 22:08:37, GET, /admin/default/reload_routes, HTTP/1.1, 303, 0.067627
192.168.206.1, 2013-11-06 22:08:37, GET, /admin/default/site, HTTP/1.1, 200, 0.044233
192.168.206.1, 2013-11-06 22:08:37, GET, /favicon.ico, HTTP/1.1, 400, 0.000282
192.168.206.1, 2013-11-06 22:08:37, GET, /favicon.ico, HTTP/1.1, 400, 0.000254
192.168.206.1, 2013-11-06 22:08:37, GET, /favicon.ico, HTTP/1.1, 400, 0.000371
192.168.206.1, 2013-11-06 22:08:37, GET, /favicon.ico, HTTP/1.1, 400, 0.000261
192.168.206.1, 2013-11-06 22:08:39, GET, /admin/default/site, HTTP/1.1, 200, 0.080790
192.168.206.1, 2013-11-06 22:08:39, GET, /favicon.ico, HTTP/1.1, 400, 0.000286
192.168.206.1, 2013-11-06 22:08:39, GET, /favicon.ico, HTTP/1.1, 400, 0.000245
192.168.206.1, 2013-11-06 22:08:39, GET, /favicon.ico, HTTP/1.1, 400, 0.000260
192.168.206.1, 2013-11-06 22:08:39, GET, /favicon.ico, HTTP/1.1, 400, 0.000278
192.168.206.1, 2013-11-06 22:08:41, GET, /admin/default/site, HTTP/1.1, 200, 0.086438
192.168.206.1, 2013-11-06 22:08:41, GET, /favicon.ico, HTTP/1.1, 400, 0.000271
192.168.206.1, 2013-11-06 22:08:41, GET, /favicon.ico, HTTP/1.1, 400, 0.000310
192.168.206.1, 2013-11-06 22:08:41, GET, /favicon.ico, HTTP/1.1, 400, 0.000631
192.168.206.1, 2013-11-06 22:08:41, GET, /favicon.ico, HTTP/1.1, 400, 0.000439
192.168.206.1, 2013-11-06 22:08:44, GET, /admin/default/design/fflock_admin, HTTP/1.1, 200, 0.137663
192.168.206.1, 2013-11-06 22:08:44, GET, /favicon.ico, HTTP/1.1, 400, 0.000279
192.168.206.1, 2013-11-06 22:09:41, GET, /admin/default/index, HTTP/1.1, 303, 0.050465
192.168.206.1, 2013-11-06 22:09:41, GET, /admin/default/site, HTTP/1.1, 200, 0.043871
192.168.206.1, 2013-11-06 22:09:41, GET, /favicon.ico, HTTP/1.1, 400, 0.000283
192.168.206.1, 2013-11-06 22:09:41, GET, /favicon.ico, HTTP/1.1, 400, 0.000242
192.168.206.1, 2013-11-06 22:09:41, GET, /favicon.ico, HTTP/1.1, 400, 0.000225
192.168.206.1, 2013-11-06 22:09:41, GET, /favicon.ico, HTTP/1.1, 400, 0.000226
192.168.206.1, 2013-11-06 22:09:42, GET, /favicon.ico, HTTP/1.1, 400, 0.000247
192.168.206.1, 2013-11-06 22:09:42, GET, /favicon.ico, HTTP/1.1, 400, 0.000244
192.168.206.1, 2013-11-06 22:09:44, GET, /admin/default/reload_routes, HTTP/1.1, 303, 0.066846
192.168.206.1, 2013-11-06 22:09:44, GET, /admin/default/site, HTTP/1.1, 200, 0.044690
192.168.206.1, 2013-11-06 22:09:44, GET, /favicon.ico, HTTP/1.1, 400, 0.000290
192.168.206.1, 2013-11-06 22:09:44, GET, /favicon.ico, HTTP/1.1, 400, 0.000253
192.168.206.1, 2013-11-06 22:09:44, GET, /favicon.ico, HTTP/1.1, 400, 0.000760
192.168.206.1, 2013-11-06 22:09:44, GET, /favicon.ico, HTTP/1.1, 400, 0.000601
192.168.206.1, 2013-11-06 22:11:49, GET, /fflock_admin/default/index, HTTP/1.1, 200, 0.263398
192.168.206.1, 2013-11-06 22:11:52, GET, /admin/default/site, HTTP/1.1, 200, 0.138211
192.168.206.1, 2013-11-06 22:11:52, GET, /favicon.ico, HTTP/1.1, 400, 0.000623
192.168.206.1, 2013-11-06 22:11:52, GET, /favicon.ico, HTTP/1.1, 400, 0.000772
192.168.206.1, 2013-11-06 22:11:52, GET, /favicon.ico, HTTP/1.1, 400, 0.000808
192.168.206.1, 2013-11-06 22:11:52, GET, /favicon.ico, HTTP/1.1, 400, 0.000743
192.168.206.1, 2013-11-06 22:11:53, GET, /favicon.ico, HTTP/1.1, 400, 0.000252
192.168.206.1, 2013-11-06 22:11:53, GET, /favicon.ico, HTTP/1.1, 400, 0.000515
192.168.206.1, 2013-11-06 22:11:54, GET, /examples/default/index, HTTP/1.1, 503, 0.002033
192.168.206.1, 2013-11-06 22:11:54, GET, /favicon.ico, HTTP/1.1, 400, 0.000303
192.168.206.1, 2013-11-06 22:11:55, GET, /admin/default/site, HTTP/1.1, 200, 0.081760
192.168.206.1, 2013-11-06 22:11:55, GET, /favicon.ico, HTTP/1.1, 400, 0.000300
192.168.206.1, 2013-11-06 22:11:55, GET, /favicon.ico, HTTP/1.1, 400, 0.000583
192.168.206.1, 2013-11-06 22:11:55, GET, /favicon.ico, HTTP/1.1, 400, 0.000275
192.168.206.1, 2013-11-06 22:11:55, GET, /favicon.ico, HTTP/1.1, 400, 0.000877
192.168.206.1, 2013-11-06 22:11:55, GET, /favicon.ico, HTTP/1.1, 400, 0.000681
192.168.206.1, 2013-11-06 22:11:56, GET, /favicon.ico, HTTP/1.1, 400, 0.001053
192.168.206.1, 2013-11-06 22:11:56, GET, /favicon.ico, HTTP/1.1, 400, 0.000617
192.168.206.1, 2013-11-06 22:12:16, GET, /admin/default/reload_routes, HTTP/1.1, 303, 0.068168
192.168.206.1, 2013-11-06 22:12:16, GET, /admin/default/site, HTTP/1.1, 200, 0.043531
192.168.206.1, 2013-11-06 22:12:16, GET, /favicon.ico, HTTP/1.1, 400, 0.000309
192.168.206.1, 2013-11-06 22:12:16, GET, /favicon.ico, HTTP/1.1, 400, 0.000234
192.168.206.1, 2013-11-06 22:12:16, GET, /favicon.ico, HTTP/1.1, 400, 0.000445
192.168.206.1, 2013-11-06 22:12:17, GET, /favicon.ico, HTTP/1.1, 400, 0.000550
192.168.206.1, 2013-11-06 22:12:51, GET, /admin/default/reload_routes, HTTP/1.1, 303, 0.070634
192.168.206.1, 2013-11-06 22:12:51, GET, /admin/default/site, HTTP/1.1, 200, 0.079617
192.168.206.1, 2013-11-06 22:12:52, GET, /favicon.ico, HTTP/1.1, 400, 0.000293
192.168.206.1, 2013-11-06 22:12:52, GET, /favicon.ico, HTTP/1.1, 400, 0.000262
192.168.206.1, 2013-11-06 22:12:52, GET, /favicon.ico, HTTP/1.1, 400, 0.000244
192.168.206.1, 2013-11-06 22:12:55, GET, /, HTTP/1.1, 200, 0.257937
192.168.206.1, 2013-11-06 22:12:55, GET, /fflock_admin/static/js/modernizr.custom.js, HTTP/1.1, 200, 0.003035
192.168.206.1, 2013-11-06 22:12:55, GET, /fflock_admin/static/css/calendar.css, HTTP/1.1, 200, 0.003911
192.168.206.1, 2013-11-06 22:12:55, GET, /fflock_admin/static/css/bootstrap.min.css, HTTP/1.1, 200, 0.001655
